scene,frame,path,tqt_miou,off-net_miou,m2f2_miou,rod_miou,max_baseline,max_baseline_method,diff
2021-0223-1857,1620326523446,testing/x2021_0223_1857/gt_image/1620326523446_labelTrainIds.png,87.9984203323176,0.8009670543409755,0.8459081876291843,0.6940476088329535,84.59081876291843,m2f2,3.4076015693991657
2021-0403-1736,1620347730964,testing/y2021_0403_1736/gt_image/1620347730964_labelTrainIds.png,88.60192900426553,0.834299877260453,0.8522274330163281,0.7539017182434347,85.2227433016328,m2f2,3.3791857026327254
2021-0223-1857,1620326553832,testing/x2021_0223_1857/gt_image/1620326553832_labelTrainIds.png,95.47542741710375,0.8351403259231418,0.9209704465920519,0.6802557874126379,92.09704465920518,m2f2,3.378382757898557
2021-0223-1857,1620326551243,testing/x2021_0223_1857/gt_image/1620326551243_labelTrainIds.png,95.49362453317966,0.8222396707233326,0.9211710487733484,0.6795248016372732,92.11710487733484,m2f2,3.376519655844812
2021-0223-1857,1620326551842,testing/x2021_0223_1857/gt_image/1620326551842_labelTrainIds.png,96.59038570157978,0.8953877576950398,0.9322804874440255,0.6563623733120565,93.22804874440254,m2f2,3.3623369571772366
2021-0223-1857,1620326553523,testing/x2021_0223_1857/gt_image/1620326553523_labelTrainIds.png,95.85803255820299,0.8707007659369606,0.9250406095337567,0.6411493712559317,92.50406095337567,m2f2,3.3539716048273327
2021-0403-1736,1620347732771,testing/y2021_0403_1736/gt_image/1620347732771_labelTrainIds.png,84.79613787689996,0.7965548944385025,0.8144533076559044,0.772993603876126,81.44533076559044,m2f2,3.3508071113095284
2021-0223-1857,1620326577122,testing/x2021_0223_1857/gt_image/1620326577122_labelTrainIds.png,87.85757242784591,0.7361254347976376,0.8456027337013152,0.60782956781451,84.56027337013153,m2f2,3.297299057714387
2021-0223-1857,1620326568613,testing/x2021_0223_1857/gt_image/1620326568613_labelTrainIds.png,88.85989509550573,0.8191251299143074,0.8557955454636091,0.6671643205981128,85.57955454636091,m2f2,3.2803405491448223
2021-0223-1857,1620326573723,testing/x2021_0223_1857/gt_image/1620326573723_labelTrainIds.png,88.49414644582609,0.6688868954870959,0.8521821454637384,0.6338310689068738,85.21821454637384,m2f2,3.2759318994522557
2021-0223-1857,1620326565927,testing/x2021_0223_1857/gt_image/1620326565927_labelTrainIds.png,91.44971609899517,0.7921600261814834,0.882014933446045,0.6067317469929252,88.2014933446045,m2f2,3.2482227543906728
2021-0403-1736,1620347738780,testing/y2021_0403_1736/gt_image/1620347738780_labelTrainIds.png,95.3479021830461,0.9213434557481108,0.9171967271451845,0.7331933622095362,92.13434557481108,off-net,3.213556608235013
2021-0223-1857,1620326524646,testing/x2021_0223_1857/gt_image/1620326524646_labelTrainIds.png,92.0156044613745,0.8596517635654828,0.8882069456260555,0.6515572920935592,88.82069456260555,m2f2,3.1949098987689384
2021-0223-1857,1620326564342,testing/x2021_0223_1857/gt_image/1620326564342_labelTrainIds.png,92.67578739107688,0.841861718634634,0.8950368108682403,0.6532188997225241,89.50368108682403,m2f2,3.172106304252853
2021-0223-1857,1620326565823,testing/x2021_0223_1857/gt_image/1620326565823_labelTrainIds.png,91.39744283481865,0.7484525194015448,0.882406081538379,0.6272159538590536,88.2406081538379,m2f2,3.156834680980758
2021-0223-1857,1620326573225,testing/x2021_0223_1857/gt_image/1620326573225_labelTrainIds.png,88.98147180608689,0.681250627172743,0.8584735329353586,0.6831401063289302,85.84735329353586,m2f2,3.134118512551032
2021-0403-1736,1620347732890,testing/y2021_0403_1736/gt_image/1620347732890_labelTrainIds.png,85.43045379187528,0.7922537092203543,0.823052470005714,0.7806681556026684,82.3052470005714,m2f2,3.1252067913038806
2021-0223-1857,1620326564949,testing/x2021_0223_1857/gt_image/1620326564949_labelTrainIds.png,91.93328210431955,0.807140346335325,0.8886981465372024,0.6664095776525181,88.86981465372024,m2f2,3.063467450599311
2021-0403-1736,1620347738484,testing/y2021_0403_1736/gt_image/1620347738484_labelTrainIds.png,94.73656383155651,0.9013550126967893,0.9170088692489553,0.6919836101365088,91.70088692489553,m2f2,3.035676906660978
2021-0223-1857,1620326570127,testing/x2021_0223_1857/gt_image/1620326570127_labelTrainIds.png,90.04174833341865,0.7552622211064877,0.8701436119362442,0.6165807390232709,87.01436119362442,m2f2,3.0273871397942242
2021-0403-1736,1620347731560,testing/y2021_0403_1736/gt_image/1620347731560_labelTrainIds.png,86.71313411356012,0.8082278681931581,0.8369639744160196,0.7484094381578366,83.69639744160196,m2f2,3.0167366719581645
2021-0223-1857,1620326573443,testing/x2021_0223_1857/gt_image/1620326573443_labelTrainIds.png,89.77081141365532,0.708214432826946,0.8678061246725007,0.626384685524753,86.78061246725008,m2f2,2.9901989464052536
2021-0223-1857,1620326564622,testing/x2021_0223_1857/gt_image/1620326564622_labelTrainIds.png,92.89537206153275,0.7547173386812434,0.8990604315424502,0.6809176809790793,89.90604315424503,m2f2,2.989328907287736
2021-0223-1857,1620326552138,testing/x2021_0223_1857/gt_image/1620326552138_labelTrainIds.png,95.98557797502163,0.8686716907078427,0.9300022327690496,0.650882740953154,93.00022327690496,m2f2,2.985354698116671
2021-0403-1736,1620347739993,testing/y2021_0403_1736/gt_image/1620347739993_labelTrainIds.png,97.03781457884715,0.8681528573107704,0.9405470882536842,0.7421700565524414,94.05470882536842,m2f2,2.983105753478732
2021-0403-1736,1620347732580,testing/y2021_0403_1736/gt_image/1620347732580_labelTrainIds.png,86.69931797928888,0.7950630790641708,0.837251192810865,0.7540373416439241,83.7251192810865,m2f2,2.9741986982023794
2021-0403-1736,1620347735468,testing/y2021_0403_1736/gt_image/1620347735468_labelTrainIds.png,91.62413349195651,0.8785723614964633,0.8866142024487256,0.7498600550548633,88.66142024487256,m2f2,2.962713247083959
2021-0223-1857,1620326565117,testing/x2021_0223_1857/gt_image/1620326565117_labelTrainIds.png,92.52312543902622,0.7875018744052442,0.8956336499575688,0.6650468501379758,89.56336499575687,m2f2,2.9597604432693325
2021-0403-1736,1620347735767,testing/y2021_0403_1736/gt_image/1620347735767_labelTrainIds.png,91.85886723730286,0.8890429784279429,0.8871726574634006,0.7181293755476452,88.90429784279429,off-net,2.954569394508566
2021-0403-1736,1620347735573,testing/y2021_0403_1736/gt_image/1620347735573_labelTrainIds.png,91.67097416777663,0.8728430106833683,0.8871748259737193,0.7443755266600137,88.71748259737193,m2f2,2.9534915704046982
2021-0223-1857,1620326553636,testing/x2021_0223_1857/gt_image/1620326553636_labelTrainIds.png,95.09139085156717,0.8203460275875525,0.9214751060682378,0.6578603851409295,92.14751060682377,m2f2,2.943880244743391
2021-0403-1736,1620347740411,testing/y2021_0403_1736/gt_image/1620347740411_labelTrainIds.png,95.30663344426759,0.8233555574001804,0.9236701444910034,0.620136959893657,92.36701444910034,m2f2,2.939618995167259
2021-0223-1857,1620326550944,testing/x2021_0223_1857/gt_image/1620326550944_labelTrainIds.png,95.02654347259329,0.8994254240870561,0.920932307280778,0.6448300912698244,92.0932307280778,m2f2,2.9333127445154927
2021-0223-1857,1620326544520,testing/x2021_0223_1857/gt_image/1620326544520_labelTrainIds.png,94.0878692839863,0.9115704571313028,0.9014021328885632,0.8071908472690953,91.15704571313029,off-net,2.9308235708560115
2021-0223-1857,1620326544619,testing/x2021_0223_1857/gt_image/1620326544619_labelTrainIds.png,92.69910789502921,0.8977271970112743,0.8956796006011443,0.7880986988640223,89.77271970112743,off-net,2.9263881939017855
2021-0223-1857,1620326566130,testing/x2021_0223_1857/gt_image/1620326566130_labelTrainIds.png,91.64933569980363,0.6985685788579599,0.8873316644776127,0.6212061372658976,88.73316644776126,m2f2,2.9161692520423554
2021-0223-1857,1620326528225,testing/x2021_0223_1857/gt_image/1620326528225_labelTrainIds.png,88.7072647328738,0.8161730527141368,0.858113292455801,0.7087961781275716,85.8113292455801,m2f2,2.8959354872936993
2021-0223-1857,1620326553145,testing/x2021_0223_1857/gt_image/1620326553145_labelTrainIds.png,95.81959197690782,0.9155517066664205,0.9293287059505548,0.6478534534993803,92.93287059505548,m2f2,2.8867213818523307
2021-0223-1857,1620326565719,testing/x2021_0223_1857/gt_image/1620326565719_labelTrainIds.png,90.35557265759347,0.7869191109802818,0.8747115419443151,0.6447199174278384,87.4711541944315,m2f2,2.884418463161953
2021-0403-1736,1620347739087,testing/y2021_0403_1736/gt_image/1620347739087_labelTrainIds.png,95.86714902290173,0.9118200872175061,0.929831344950907,0.7450395479547585,92.9831344950907,m2f2,2.8840145278110296
2021-0223-1857,1620326570937,testing/x2021_0223_1857/gt_image/1620326570937_labelTrainIds.png,87.51840441736493,0.6605865270583254,0.846389868428405,0.6225060495111983,84.6389868428405,m2f2,2.8794175745244344
2021-0223-1857,1620326573632,testing/x2021_0223_1857/gt_image/1620326573632_labelTrainIds.png,89.24149920701309,0.6231389673016271,0.8639637317575981,0.5895354825381867,86.3963731757598,m2f2,2.8451260312532867
2021-0223-1857,1620326551128,testing/x2021_0223_1857/gt_image/1620326551128_labelTrainIds.png,95.0068721475591,0.8590177485794669,0.921860877133218,0.6223950918778953,92.1860877133218,m2f2,2.8207844342373
2021-0403-1736,1620347736180,testing/y2021_0403_1736/gt_image/1620347736180_labelTrainIds.png,91.21538998738828,0.8645504706661674,0.8840580100836836,0.7282029993494378,88.40580100836836,m2f2,2.809588979019917
2021-0223-1857,1620326569321,testing/x2021_0223_1857/gt_image/1620326569321_labelTrainIds.png,88.65086331488479,0.7907159353959499,0.8586272933162122,0.6104690244607621,85.86272933162122,m2f2,2.788133983263563
2021-0223-1857,1620326564716,testing/x2021_0223_1857/gt_image/1620326564716_labelTrainIds.png,92.66683858545923,0.7686985160286237,0.8989985766324831,0.6329246110338895,89.89985766324831,m2f2,2.7669809222109265
2021-0223-1857,1620326528044,testing/x2021_0223_1857/gt_image/1620326528044_labelTrainIds.png,89.23960779685277,0.8604445505183578,0.8650854742102521,0.6722048814978985,86.50854742102521,m2f2,2.7310603758275542
2021-0223-1857,1620326565227,testing/x2021_0223_1857/gt_image/1620326565227_labelTrainIds.png,91.5145294481031,0.7191432385989465,0.887952924881974,0.670337636275744,88.79529248819739,m2f2,2.719236959905702
2021-0223-1857,1620326571730,testing/x2021_0223_1857/gt_image/1620326571730_labelTrainIds.png,91.1316810926391,0.692186192729396,0.8842630102845948,0.6548813131193638,88.42630102845948,m2f2,2.70538006417963
2021-0223-1857,1620326523249,testing/x2021_0223_1857/gt_image/1620326523249_labelTrainIds.png,85.72218257839901,0.8096009545478939,0.8302719069069617,0.6305496271784736,83.02719069069617,m2f2,2.6949918877028356
2021-0223-1857,1620326563335,testing/x2021_0223_1857/gt_image/1620326563335_labelTrainIds.png,91.84058968555794,0.7763967060697299,0.8916401555505389,0.6547394762194139,89.1640155550539,m2f2,2.6765741305040613
2021-0223-1857,1620326570233,testing/x2021_0223_1857/gt_image/1620326570233_labelTrainIds.png,91.8046244109368,0.7388782902396298,0.891470121428845,0.5685383272897997,89.14701214288449,m2f2,2.6576122680523007
2021-0223-1857,1620326576928,testing/x2021_0223_1857/gt_image/1620326576928_labelTrainIds.png,86.31846935774526,0.6904625236444413,0.8367050847235293,0.6335048433858632,83.67050847235294,m2f2,2.647960885392331
2021-0403-1736,1620347736789,testing/y2021_0403_1736/gt_image/1620347736789_labelTrainIds.png,92.32078793110846,0.8970207793125853,0.8595598625040914,0.7748408574173722,89.70207793125853,off-net,2.618709999849922
2021-0403-1736,1620347733006,testing/y2021_0403_1736/gt_image/1620347733006_labelTrainIds.png,84.50908209376324,0.787080479025138,0.8189658128787038,0.7959918011197401,81.89658128787039,m2f2,2.612500805892859
2021-0403-1736,1620347735990,testing/y2021_0403_1736/gt_image/1620347735990_labelTrainIds.png,90.75249382987447,0.8752524895200646,0.8814612943714776,0.7369732833821181,88.14612943714776,m2f2,2.606364392726712
2021-0223-1857,1620326568919,testing/x2021_0223_1857/gt_image/1620326568919_labelTrainIds.png,88.72670979401892,0.8219405715046315,0.8613039352410461,0.6610761562559477,86.1303935241046,m2f2,2.5963162699143005
2021-0403-1736,1620347738603,testing/y2021_0403_1736/gt_image/1620347738603_labelTrainIds.png,94.40546563884692,0.9103610857081581,0.9181676284169219,0.7059319685791173,91.8167628416922,m2f2,2.5887027971547294
2021-0223-1857,1620326543421,testing/x2021_0223_1857/gt_image/1620326543421_labelTrainIds.png,92.33686259017743,0.8788261000773362,0.8975489790834928,0.7196012850745135,89.75489790834928,m2f2,2.5819646818281528
2021-0223-1857,1620326562426,testing/x2021_0223_1857/gt_image/1620326562426_labelTrainIds.png,91.17780006851261,0.7939148922572413,0.8860353949029052,0.7106474827724099,88.60353949029052,m2f2,2.5742605782220984
2021-0403-1736,1620347735389,testing/y2021_0403_1736/gt_image/1620347735389_labelTrainIds.png,91.76406429171435,0.8739549101610101,0.8920759970151861,0.7621046938986583,89.20759970151862,m2f2,2.5564645901957284
2021-0223-1857,1620326564812,testing/x2021_0223_1857/gt_image/1620326564812_labelTrainIds.png,92.18040759400553,0.7979595778000418,0.8962456260325733,0.6654608477894488,89.62456260325733,m2f2,2.5558449907482017
2021-0223-1857,1620326566238,testing/x2021_0223_1857/gt_image/1620326566238_labelTrainIds.png,91.51445055050932,0.7349129595346523,0.8896792159378717,0.6262944820672045,88.96792159378717,m2f2,2.5465289567221605
2021-0223-1857,1620326523330,testing/x2021_0223_1857/gt_image/1620326523330_labelTrainIds.png,86.73353310593323,0.774277268961618,0.8419619844048974,0.629119723810598,84.19619844048974,m2f2,2.5373346654434914
2021-0403-1736,1620347738075,testing/y2021_0403_1736/gt_image/1620347738075_labelTrainIds.png,95.76217664234035,0.8952886804906479,0.9324384991465458,0.6762210539194982,93.24384991465458,m2f2,2.5183267276857713
2021-0403-1736,1620347745375,testing/y2021_0403_1736/gt_image/1620347745375_labelTrainIds.png,88.42766366708192,0.5894810911830782,0.6785769207199427,0.859159882865252,85.9159882865252,rod,2.5116753805567105
2021-0223-1857,1620326566419,testing/x2021_0223_1857/gt_image/1620326566419_labelTrainIds.png,91.12974144011075,0.7067910876518132,0.8862748445055686,0.6027683988397463,88.62748445055686,m2f2,2.502256989553886
2021-0223-1857,1620326572825,testing/x2021_0223_1857/gt_image/1620326572825_labelTrainIds.png,90.09396335887125,0.6629881910054702,0.8759502283641746,0.6426659704070967,87.59502283641746,m2f2,2.4989405224537853
2021-0403-1736,1620347738176,testing/y2021_0403_1736/gt_image/1620347738176_labelTrainIds.png,95.26161651176866,0.9085798873670905,0.927752632958909,0.6791557971751502,92.7752632958909,m2f2,2.486353215877768
2021-0223-1857,1620326563123,testing/x2021_0223_1857/gt_image/1620326563123_labelTrainIds.png,91.17844569038398,0.7872663810154406,0.8873847852434111,0.6963171033642636,88.73847852434112,m2f2,2.439967166042867
2021-0403-1736,1620347735242,testing/y2021_0403_1736/gt_image/1620347735242_labelTrainIds.png,90.82837083664177,0.871190857375634,0.8841715702032706,0.7802828240842397,88.41715702032707,m2f2,2.4112138163147057
2021-0223-1857,1620326523621,testing/x2021_0223_1857/gt_image/1620326523621_labelTrainIds.png,88.491758797719,0.7830065002895226,0.8611164961796526,0.6416702345734729,86.11164961796526,m2f2,2.380109179753742
2021-0403-1736,1620347731290,testing/y2021_0403_1736/gt_image/1620347731290_labelTrainIds.png,88.51262895037999,0.8412263811139928,0.861527941354677,0.7680511269908327,86.1527941354677,m2f2,2.359834814912287
2021-0403-1736,1620347731753,testing/y2021_0403_1736/gt_image/1620347731753_labelTrainIds.png,87.36695939558287,0.8087611289231531,0.8503115308017575,0.7518983625018387,85.03115308017574,m2f2,2.3358063154071185
2021-0403-1736,1620347735317,testing/y2021_0403_1736/gt_image/1620347735317_labelTrainIds.png,90.82904925780353,0.863422979590484,0.8851644282115423,0.7780177168837865,88.51644282115423,m2f2,2.3126064366493004
2021-0403-1736,1620347736646,testing/y2021_0403_1736/gt_image/1620347736646_labelTrainIds.png,92.16118860798407,0.8987167524486241,0.8667922595294824,0.7466835958729959,89.87167524486242,off-net,2.2895133631216535
2021-0403-1736,1620347735890,testing/y2021_0403_1736/gt_image/1620347735890_labelTrainIds.png,90.49056093117694,0.8770961085457716,0.882026822095924,0.7287941076443212,88.2026822095924,m2f2,2.2878787215845464
2021-0223-1857,1620326562546,testing/x2021_0223_1857/gt_image/1620326562546_labelTrainIds.png,91.29345940451863,0.7341010808689523,0.8900685522699074,0.7162601169246703,89.00685522699075,m2f2,2.2866041775278845
2021-0403-1736,1620347738832,testing/y2021_0403_1736/gt_image/1620347738832_labelTrainIds.png,94.05653322390779,0.9181351964476271,0.9032670553985693,0.7167661118870462,91.8135196447627,off-net,2.243013579145081
2021-0223-1857,1620326522427,testing/x2021_0223_1857/gt_image/1620326522427_labelTrainIds.png,83.46621727256431,0.8126107901585676,0.8094582504528662,0.5575135824027867,81.26107901585677,off-net,2.2051382567075506
2021-0223-1857,1620326533928,testing/x2021_0223_1857/gt_image/1620326533928_labelTrainIds.png,90.31908827487503,0.881161886086189,0.8104254241324048,0.5829932322120377,88.1161886086189,off-net,2.2028996662561307
2021-0403-1736,1620347733073,testing/y2021_0403_1736/gt_image/1620347733073_labelTrainIds.png,84.01077453887173,0.7895959336426125,0.8182488883911835,0.762546463622964,81.82488883911834,m2f2,2.185885699753387
2021-0403-1736,1620347733196,testing/y2021_0403_1736/gt_image/1620347733196_labelTrainIds.png,83.43826973158409,0.7869934153503337,0.8125561941832163,0.7558858332362084,81.25561941832163,m2f2,2.1826503132624575
2021-0223-1857,1620326571845,testing/x2021_0223_1857/gt_image/1620326571845_labelTrainIds.png,91.99572826078966,0.7012138056894965,0.8981979379546801,0.6514772940343612,89.819793795468,m2f2,2.1759344653216495
2021-0223-1857,1620326533628,testing/x2021_0223_1857/gt_image/1620326533628_labelTrainIds.png,89.7396895202445,0.8756991714719586,0.7983305011775061,0.5666326553412064,87.56991714719587,off-net,2.1697723730486285
2021-0403-1736,1620347731456,testing/y2021_0403_1736/gt_image/1620347731456_labelTrainIds.png,87.01033612105668,0.8193044059740324,0.8486975745775158,0.7693409832870333,84.86975745775158,m2f2,2.1405786633050927
2021-0223-1857,1620326561446,testing/x2021_0223_1857/gt_image/1620326561446_labelTrainIds.png,92.53994128021597,0.8427608220859406,0.9040383534689218,0.7130001134565342,90.40383534689218,m2f2,2.136105933323784
2021-0223-1857,1620326561036,testing/x2021_0223_1857/gt_image/1620326561036_labelTrainIds.png,93.33602359547741,0.8390833016970312,0.9122484110545059,0.7065644031069304,91.2248411054506,m2f2,2.1111824900268195
2021-0223-1857,1620326569625,testing/x2021_0223_1857/gt_image/1620326569625_labelTrainIds.png,88.907062690186,0.795959179359726,0.8680004516907459,0.6469864079296387,86.8000451690746,m2f2,2.1070175211114095
2021-0223-1857,1620326569009,testing/x2021_0223_1857/gt_image/1620326569009_labelTrainIds.png,87.54468418082892,0.795717435521239,0.8547241729502075,0.6271106713512941,85.47241729502075,m2f2,2.0722668858081716
2021-0223-1857,1620326569922,testing/x2021_0223_1857/gt_image/1620326569922_labelTrainIds.png,90.2562677310101,0.7140514822753845,0.8821504902119288,0.6047121882576834,88.21504902119288,m2f2,2.0412187098172163
2021-0223-1857,1620326528339,testing/x2021_0223_1857/gt_image/1620326528339_labelTrainIds.png,86.9239800704952,0.7428838140290468,0.8489646495115051,0.621486699573933,84.8964649511505,m2f2,2.0275151193446916
2021-0223-1857,1620326569439,testing/x2021_0223_1857/gt_image/1620326569439_labelTrainIds.png,88.99340938978047,0.8381851832889058,0.8698844249301572,0.6312324554831619,86.98844249301571,m2f2,2.0049668967647483
2021-0223-1857,1620326569150,testing/x2021_0223_1857/gt_image/1620326569150_labelTrainIds.png,88.08077330228996,0.7943464699713582,0.8607803142027795,0.6377133569205,86.07803142027794,m2f2,2.0027418820120158
2021-0223-1857,1620326561219,testing/x2021_0223_1857/gt_image/1620326561219_labelTrainIds.png,93.79476307765486,0.8525844103384731,0.9180198821982367,0.6845998701276588,91.80198821982367,m2f2,1.9927748578311921
2021-0223-1857,1620326539215,testing/x2021_0223_1857/gt_image/1620326539215_labelTrainIds.png,95.62235676050591,0.6993413416303758,0.9363600104804561,0.42078575025116083,93.63600104804561,m2f2,1.986355712460297
2021-0223-1857,1620326562729,testing/x2021_0223_1857/gt_image/1620326562729_labelTrainIds.png,91.36904810060436,0.7435966752987804,0.8938536311050189,0.7246485765739654,89.38536311050188,m2f2,1.9836849901024634
2021-0403-1736,1620347732193,testing/y2021_0403_1736/gt_image/1620347732193_labelTrainIds.png,86.61379433419397,0.8119657290748025,0.8465936948993622,0.7642531710071756,84.65936948993622,m2f2,1.9544248442577516
2021-0403-1736,1620347732265,testing/y2021_0403_1736/gt_image/1620347732265_labelTrainIds.png,86.84880799288797,0.8158356449474572,0.8490629408579528,0.7650247259286798,84.90629408579528,m2f2,1.9425139070926911
2021-0223-1857,1620326522719,testing/x2021_0223_1857/gt_image/1620326522719_labelTrainIds.png,83.03621113154043,0.7661339545327936,0.8112964403871096,0.5502960425835507,81.12964403871096,m2f2,1.9065670928294698
2021-0223-1857,1620326563734,testing/x2021_0223_1857/gt_image/1620326563734_labelTrainIds.png,90.6316504306569,0.7600140527124324,0.8872636333978754,0.6685489635533723,88.72636333978754,m2f2,1.9052870908693675
2021-0223-1857,1620326563634,testing/x2021_0223_1857/gt_image/1620326563634_labelTrainIds.png,90.47721490016076,0.7517507573882898,0.8859851104370013,0.6330053910962171,88.59851104370013,m2f2,1.8787038564606284
2021-0403-1736,1620347740568,testing/y2021_0403_1736/gt_image/1620347740568_labelTrainIds.png,97.20367177969058,0.8433138357364298,0.9533221740392812,0.5343096557146766,95.33221740392813,m2f2,1.8714543757624602
2021-0223-1857,1620326522530,testing/x2021_0223_1857/gt_image/1620326522530_labelTrainIds.png,83.03325881884204,0.7967167341831394,0.8119341318179519,0.5838575323713604,81.1934131817952,m2f2,1.8398456370468552
2021-0223-1857,1620326570741,testing/x2021_0223_1857/gt_image/1620326570741_labelTrainIds.png,90.79304628836239,0.7718622051068282,0.8897145898264345,0.59360516810355,88.97145898264344,m2f2,1.8215873057189413
2021-0403-1736,1620347736366,testing/y2021_0403_1736/gt_image/1620347736366_labelTrainIds.png,92.33744966058816,0.9051788281982595,0.880370435439739,0.6952504451507888,90.51788281982594,off-net,1.8195668407622212
2021-0223-1857,1620326560817,testing/x2021_0223_1857/gt_image/1620326560817_labelTrainIds.png,93.7986973294624,0.8571921469549649,0.9199826619053709,0.7475102324546659,91.9982661905371,m2f2,1.800431138925307
2021-0223-1857,1620326563823,testing/x2021_0223_1857/gt_image/1620326563823_labelTrainIds.png,90.77987888943117,0.7950735775158717,0.8898879302773022,0.6919888167686865,88.98879302773022,m2f2,1.7910858617009584
2021-0223-1857,1620326601039,testing/x2021_0223_1857/gt_image/1620326601039_labelTrainIds.png,87.32460123492149,0.7304633041550681,0.8554981457982144,0.5414911221454697,85.54981457982144,m2f2,1.774786655100058
2021-0223-1857,1620326539142,testing/x2021_0223_1857/gt_image/1620326539142_labelTrainIds.png,94.94218325090422,0.7148632051706131,0.9318372542614313,0.462721224114338,93.18372542614313,m2f2,1.758457824761095
2021-0223-1857,1620326562026,testing/x2021_0223_1857/gt_image/1620326562026_labelTrainIds.png,92.69090607458423,0.8125349709809104,0.90934385067694,0.6778199531344729,90.934385067694,m2f2,1.7565210068902326
2021-0403-1736,1620347748067,testing/y2021_0403_1736/gt_image/1620347748067_labelTrainIds.png,81.83295045303932,0.6228477436863189,0.5615724503435812,0.8011204840320734,80.11204840320734,rod,1.7209020498319738
2021-0223-1857,1620326572131,testing/x2021_0223_1857/gt_image/1620326572131_labelTrainIds.png,91.3073194807073,0.7594691670737833,0.8958676410331889,0.651784440274984,89.5867641033189,m2f2,1.7205553773884108
2021-0403-1736,1620347736259,testing/y2021_0403_1736/gt_image/1620347736259_labelTrainIds.png,92.49379025826904,0.908027517705965,0.8877686513294987,0.699471301171022,90.8027517705965,off-net,1.691038487672547
2021-0223-1857,1620326562843,testing/x2021_0223_1857/gt_image/1620326562843_labelTrainIds.png,90.34326336855084,0.7746640597702434,0.8866997306616566,0.7316602094347442,88.66997306616567,m2f2,1.6732903023851664
2021-0223-1857,1620326524941,testing/x2021_0223_1857/gt_image/1620326524941_labelTrainIds.png,93.16056621375364,0.9150915739300105,0.8760770236763222,0.579999840763929,91.50915739300105,off-net,1.6514088207525868
2021-0223-1857,1620326561822,testing/x2021_0223_1857/gt_image/1620326561822_labelTrainIds.png,93.84333680618849,0.873496686675781,0.9222456097749763,0.6941312433549016,92.22456097749763,m2f2,1.618775828690855
2021-0223-1857,1620326570537,testing/x2021_0223_1857/gt_image/1620326570537_labelTrainIds.png,91.45588173585463,0.7692853494195198,0.8983920231629948,0.6487932471819173,89.83920231629948,m2f2,1.616679419555156
2021-0223-1857,1620326553315,testing/x2021_0223_1857/gt_image/1620326553315_labelTrainIds.png,96.76581420393661,0.9517371131387948,0.9285481493370373,0.6057629030888287,95.17371131387948,off-net,1.5921028900571343
2021-0403-1736,1620347738289,testing/y2021_0403_1736/gt_image/1620347738289_labelTrainIds.png,95.4663795589769,0.9153765286112039,0.9389887701676163,0.6943869465387325,93.89887701676163,m2f2,1.567502542215271
2021-0223-1857,1620326563929,testing/x2021_0223_1857/gt_image/1620326563929_labelTrainIds.png,91.41828784343882,0.821719387020705,0.8985344190308208,0.6673447768166122,89.85344190308207,m2f2,1.5648459403567405
2021-0223-1857,1620326568721,testing/x2021_0223_1857/gt_image/1620326568721_labelTrainIds.png,87.94616442401745,0.7799671112337658,0.8638302353857871,0.6437695498034813,86.38302353857871,m2f2,1.5631408854387518
2021-0223-1857,1620326554523,testing/x2021_0223_1857/gt_image/1620326554523_labelTrainIds.png,94.51567163035315,0.8299345463451497,0.9295625843265478,0.6844946024932004,92.95625843265478,m2f2,1.5594131976983783
2021-0403-1736,1620347734895,testing/y2021_0403_1736/gt_image/1620347734895_labelTrainIds.png,90.30464514593731,0.8781549073756577,0.887743245630835,0.788332999294334,88.7743245630835,m2f2,1.530320582853817
2021-0403-1736,1620347734978,testing/y2021_0403_1736/gt_image/1620347734978_labelTrainIds.png,90.77393536462172,0.8766975348607371,0.8926546318819266,0.7756912795199031,89.26546318819265,m2f2,1.5084721764290654
2021-0223-1857,1620326552320,testing/x2021_0223_1857/gt_image/1620326552320_labelTrainIds.png,95.24444036327453,0.9356871100887576,0.9373768878818942,0.6288661125687433,93.73768878818942,m2f2,1.506751575085119
2021-0223-1857,1620326562235,testing/x2021_0223_1857/gt_image/1620326562235_labelTrainIds.png,91.11475089575043,0.8095338075413234,0.896327698239997,0.6801932502971264,89.63276982399971,m2f2,1.4819810717507265
2021-0223-1857,1620326564233,testing/x2021_0223_1857/gt_image/1620326564233_labelTrainIds.png,90.97626488234079,0.7718502833415555,0.8949709217962662,0.6752552493265336,89.49709217962662,m2f2,1.47917270271416
2021-0223-1857,1620326522628,testing/x2021_0223_1857/gt_image/1620326522628_labelTrainIds.png,83.43463629527037,0.7846481578856581,0.8195577142103205,0.5543758144643968,81.95577142103205,m2f2,1.478864874238317
2021-0223-1857,1620326544047,testing/x2021_0223_1857/gt_image/1620326544047_labelTrainIds.png,93.23414945956785,0.8784512478138868,0.9176224827284138,0.7715524443126196,91.76224827284139,m2f2,1.4719011867264542
2021-0223-1857,1620326560441,testing/x2021_0223_1857/gt_image/1620326560441_labelTrainIds.png,94.09754854434085,0.8692185883413039,0.9262790353558443,0.6849965882604576,92.62790353558444,m2f2,1.469645008756415
2021-0403-1736,1620347732495,testing/y2021_0403_1736/gt_image/1620347732495_labelTrainIds.png,85.26681913791349,0.7941885272721619,0.8381071271039742,0.7506221663378265,83.81071271039741,m2f2,1.4561064275160684
